os,vendedor,carne,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem,os_numero
3265,ROSANGELA ,Sim,15,OS_ENTREGUES_DIA,13,"[3265, 'ROSANGELA ', 'Sim']",2023-12-13 00:00:00,,rio_pequeno,dez_23.xlsx,3265
3264,LARISSA,Não,16,OS_ENTREGUES_DIA,13,"[3264, 'LARISSA', 'Não']",2023-12-13 00:00:00,,rio_pequeno,dez_23.xlsx,3264
3298,LARISSA,Não,17,OS_ENTREGUES_DIA,13,"[3298, 'LARISSA', 'Não']",2023-12-13 00:00:00,,rio_pequeno,dez_23.xlsx,3298
3255,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,14,"[3255, 'ROGÉRIO', 'Não']",2023-12-14 00:00:00,,rio_pequeno,dez_23.xlsx,3255
3238,GARANTIA,Não,16,OS_ENTREGUES_DIA,14,"[3238, 'GARANTIA', 'Não']",2023-12-14 00:00:00,,rio_pequeno,dez_23.xlsx,3238
3300,LARISSA,Não,17,OS_ENTREGUES_DIA,14,"[3300, 'LARISSA', 'Não']",2023-12-14 00:00:00,,rio_pequeno,dez_23.xlsx,3300
3267,LARISSA,Não,15,OS_ENTREGUES_DIA,15,"[3267, 'LARISSA', 'Não']",2023-12-15 00:00:00,,rio_pequeno,dez_23.xlsx,3267
3201,ROGERIO,Não,16,OS_ENTREGUES_DIA,15,"[3201, 'ROGERIO', 'Não']",2023-12-15 00:00:00,,rio_pequeno,dez_23.xlsx,3201
3307,LARISSA ,Não,17,OS_ENTREGUES_DIA,15,"[3307, 'LARISSA ', 'Não']",2023-12-15 00:00:00,,rio_pequeno,dez_23.xlsx,3307
3283,ROSANGELA,Não,15,OS_ENTREGUES_DIA,16,"[3283, 'ROSANGELA', 'Não']",2023-12-16 00:00:00,,rio_pequeno,dez_23.xlsx,3283
3239,GARANTIA,Não,16,OS_ENTREGUES_DIA,16,"[3239, 'GARANTIA', 'Não']",2023-12-16 00:00:00,,rio_pequeno,dez_23.xlsx,3239
3272,ROSANGELA,Não,17,OS_ENTREGUES_DIA,16,"[3272, 'ROSANGELA', 'Não']",2023-12-16 00:00:00,,rio_pequeno,dez_23.xlsx,3272
3268,ROSANGELA,Sim,18,OS_ENTREGUES_DIA,16,"[3268, 'ROSANGELA', 'Sim']",2023-12-16 00:00:00,,rio_pequeno,dez_23.xlsx,3268
3310,LARISSA,Não,19,OS_ENTREGUES_DIA,16,"[3310, 'LARISSA', 'Não']",2023-12-16 00:00:00,,rio_pequeno,dez_23.xlsx,3310
3282,larissa,Não,15,OS_ENTREGUES_DIA,18,"[3282, 'larissa', 'Não']",2023-12-18 00:00:00,,rio_pequeno,dez_23.xlsx,3282
3269,ROSANGELA,Não,16,OS_ENTREGUES_DIA,18,"[3269, 'ROSANGELA', 'Não']",2023-12-18 00:00:00,,rio_pequeno,dez_23.xlsx,3269
3279,ROSANGELA,Não,17,OS_ENTREGUES_DIA,18,"[3279, 'ROSANGELA', 'Não']",2023-12-18 00:00:00,,rio_pequeno,dez_23.xlsx,3279
3280,ROSANGELA,Não,18,OS_ENTREGUES_DIA,18,"[3280, 'ROSANGELA', 'Não']",2023-12-18 00:00:00,,rio_pequeno,dez_23.xlsx,3280
3299,TATY,Não,19,OS_ENTREGUES_DIA,18,"[3299, 'TATY', 'Não']",2023-12-18 00:00:00,,rio_pequeno,dez_23.xlsx,3299
3311,LARISSA,Não,20,OS_ENTREGUES_DIA,18,"[3311, 'LARISSA', 'Não']",2023-12-18 00:00:00,,rio_pequeno,dez_23.xlsx,3311
3245,ROSANGELA,Não,15,OS_ENTREGUES_DIA,19,"[3245, 'ROSANGELA', 'Não']",2023-12-19 00:00:00,,rio_pequeno,dez_23.xlsx,3245
3312,LARISSA,Não,16,OS_ENTREGUES_DIA,19,"[3312, 'LARISSA', 'Não']",2023-12-19 00:00:00,,rio_pequeno,dez_23.xlsx,3312
3311,LARISSA,Não,17,OS_ENTREGUES_DIA,19,"[3311, 'LARISSA', 'Não']",2023-12-19 00:00:00,,rio_pequeno,dez_23.xlsx,3311
3256,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,20,"[3256, 'ROGÉRIO', 'Não']",2023-12-20 00:00:00,,rio_pequeno,dez_23.xlsx,3256
3315,ROSANGELA,Não,16,OS_ENTREGUES_DIA,20,"[3315, 'ROSANGELA', 'Não']",2023-12-20 00:00:00,,rio_pequeno,dez_23.xlsx,3315
3316,ROSANGELA,Não,17,OS_ENTREGUES_DIA,20,"[3316, 'ROSANGELA', 'Não']",2023-12-20 00:00:00,,rio_pequeno,dez_23.xlsx,3316
3270,ROSANGELA,Não,18,OS_ENTREGUES_DIA,20,"[3270, 'ROSANGELA', 'Não']",2023-12-20 00:00:00,,rio_pequeno,dez_23.xlsx,3270
3317,LARISSA,Não,19,OS_ENTREGUES_DIA,20,"[3317, 'LARISSA', 'Não']",2023-12-20 00:00:00,,rio_pequeno,dez_23.xlsx,3317
3274,ROSANGELA,Não,15,OS_ENTREGUES_DIA,21,"[3274, 'ROSANGELA', 'Não']",2023-12-21 00:00:00,,rio_pequeno,dez_23.xlsx,3274
3286,ROSANGELA,Não,16,OS_ENTREGUES_DIA,21,"[3286, 'ROSANGELA', 'Não']",2023-12-21 00:00:00,,rio_pequeno,dez_23.xlsx,3286
3327,ROSANGELA,Não,17,OS_ENTREGUES_DIA,21,"[3327, 'ROSANGELA', 'Não']",2023-12-21 00:00:00,,rio_pequeno,dez_23.xlsx,3327
3278,ROSANGELA,Não,18,OS_ENTREGUES_DIA,21,"[3278, 'ROSANGELA', 'Não']",2023-12-21 00:00:00,,rio_pequeno,dez_23.xlsx,3278
3329,ROSANGELA,Não,19,OS_ENTREGUES_DIA,21,"[3329, 'ROSANGELA', 'Não']",2023-12-21 00:00:00,,rio_pequeno,dez_23.xlsx,3329
3273,ROSANGELA,Não,15,OS_ENTREGUES_DIA,22,"[3273, 'ROSANGELA', 'Não']",2023-12-22 00:00:00,,rio_pequeno,dez_23.xlsx,3273
3266,ROSANGELA,Não,16,OS_ENTREGUES_DIA,22,"[3266, 'ROSANGELA', 'Não']",2023-12-22 00:00:00,,rio_pequeno,dez_23.xlsx,3266
3334,LARISSA,Não,17,OS_ENTREGUES_DIA,22,"[3334, 'LARISSA', 'Não']",2023-12-22 00:00:00,,rio_pequeno,dez_23.xlsx,3334
3271,ROSANGELA,Sim,18,OS_ENTREGUES_DIA,22,"[3271, 'ROSANGELA', 'Sim']",2023-12-22 00:00:00,,rio_pequeno,dez_23.xlsx,3271
3263,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,23,"[3263, 'ROGÉRIO', 'Não']",2023-12-23 00:00:00,,rio_pequeno,dez_23.xlsx,3263
3284,LARISSA,Sim,16,OS_ENTREGUES_DIA,23,"[3284, 'LARISSA', 'Sim']",2023-12-23 00:00:00,,rio_pequeno,dez_23.xlsx,3284
3289,ROSANGELA,Não,17,OS_ENTREGUES_DIA,23,"[3289, 'ROSANGELA', 'Não']",2023-12-23 00:00:00,,rio_pequeno,dez_23.xlsx,3289
3306,ROSANGELA,Não,15,OS_ENTREGUES_DIA,26,"[3306, 'ROSANGELA', 'Não']",2023-12-26 00:00:00,,rio_pequeno,dez_23.xlsx,3306
3339,LARISSA,Não,16,OS_ENTREGUES_DIA,26,"[3339, 'LARISSA', 'Não']",2023-12-26 00:00:00,,rio_pequeno,dez_23.xlsx,3339
3344,ROSANGELA,Não,15,OS_ENTREGUES_DIA,27,"[3344, 'ROSANGELA', 'Não']",2023-12-27 00:00:00,,rio_pequeno,dez_23.xlsx,3344
3345,ROSANGELA,Não,16,OS_ENTREGUES_DIA,27,"[3345, 'ROSANGELA', 'Não']",2023-12-27 00:00:00,,rio_pequeno,dez_23.xlsx,3345
3348,ROSANGELA,Não,17,OS_ENTREGUES_DIA,27,"[3348, 'ROSANGELA', 'Não']",2023-12-27 00:00:00,,rio_pequeno,dez_23.xlsx,3348
3349,LARISSA,Não,15,OS_ENTREGUES_DIA,28,"[3349, 'LARISSA', 'Não']",2023-12-28 00:00:00,,rio_pequeno,dez_23.xlsx,3349
3292,LARISSA,Não,16,OS_ENTREGUES_DIA,28,"[3292, 'LARISSA', 'Não']",2023-12-28 00:00:00,,rio_pequeno,dez_23.xlsx,3292
3318,larissa,Não,15,OS_ENTREGUES_DIA,29,"[3318, 'larissa', 'Não']",2023-12-29 00:00:00,,rio_pequeno,dez_23.xlsx,3318
3355,larissa,Não,16,OS_ENTREGUES_DIA,29,"[3355, 'larissa', 'Não']",2023-12-29 00:00:00,,rio_pequeno,dez_23.xlsx,3355
3337,ROSANGELA,Não,17,OS_ENTREGUES_DIA,29,"[3337, 'ROSANGELA', 'Não']",2023-12-29 00:00:00,,rio_pequeno,dez_23.xlsx,3337
3313,ROSANGELA,Não,18,OS_ENTREGUES_DIA,29,"[3313, 'ROSANGELA', 'Não']",2023-12-29 00:00:00,,rio_pequeno,dez_23.xlsx,3313
3276,ROSANGELA,Não,19,OS_ENTREGUES_DIA,29,"[3276, 'ROSANGELA', 'Não']",2023-12-29 00:00:00,,rio_pequeno,dez_23.xlsx,3276
3290,ROSANGELA,Não,20,OS_ENTREGUES_DIA,29,"[3290, 'ROSANGELA', 'Não']",2023-12-29 00:00:00,,rio_pequeno,dez_23.xlsx,3290
3295,TATY,Não,15,OS_ENTREGUES_DIA,30,"[3295, 'TATY', 'Não']",2023-12-30 00:00:00,,rio_pequeno,dez_23.xlsx,3295
3322,ROSANGELA,Não,16,OS_ENTREGUES_DIA,30,"[3322, 'ROSANGELA', 'Não']",2023-12-30 00:00:00,,rio_pequeno,dez_23.xlsx,3322
3323,ROSANGELA,Não,17,OS_ENTREGUES_DIA,30,"[3323, 'ROSANGELA', 'Não']",2023-12-30 00:00:00,,rio_pequeno,dez_23.xlsx,3323
3335,GARANTIA,Não,18,OS_ENTREGUES_DIA,30,"[3335, 'GARANTIA', 'Não']",2023-12-30 00:00:00,,rio_pequeno,dez_23.xlsx,3335
3359,ROSANGELA,Não,19,OS_ENTREGUES_DIA,30,"[3359, 'ROSANGELA', 'Não']",2023-12-30 00:00:00,,rio_pequeno,dez_23.xlsx,3359
3808,ROSÂNGELA,não,15,OS_ENTREGUES_DIA,5,"[3808, 'ROSÂNGELA', 'não']",2024-12-05 00:00:00,,rio_pequeno,dez_24.xlsx,3808
3813,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,5,"[3813, 'ROGÉRIO', 'Não']",2024-12-05 00:00:00,,rio_pequeno,dez_24.xlsx,3813
3814,ROGÉRIO,não,17,OS_ENTREGUES_DIA,5,"[3814, 'ROGÉRIO', 'não']",2024-12-05 00:00:00,,rio_pequeno,dez_24.xlsx,3814
3815,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,6,"[3815, 'ROGÉRIO', 'Não']",2024-12-06 00:00:00,,rio_pequeno,dez_24.xlsx,3815
3794,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,6,"[3794, 'ROGÉRIO', 'Não']",2024-12-06 00:00:00,,rio_pequeno,dez_24.xlsx,3794
3788,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,7,"[3788, 'ROSÂNGELA', 'Não']",2024-12-07 00:00:00,,rio_pequeno,dez_24.xlsx,3788
3805,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,9,"[3805, 'ROSÂNGELA', 'Não']",2024-12-09 00:00:00,,rio_pequeno,dez_24.xlsx,3805
3799,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,9,"[3799, 'ROGÉRIO', 'Não']",2024-12-09 00:00:00,,rio_pequeno,dez_24.xlsx,3799
3800,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,9,"[3800, 'ROGÉRIO', 'Não']",2024-12-09 00:00:00,,rio_pequeno,dez_24.xlsx,3800
3812,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,10,"[3812, 'ROGÉRIO', 'Não']",2024-12-10 00:00:00,,rio_pequeno,dez_24.xlsx,3812
3796,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,12,"[3796, 'ROGÉRIO', 'Não']",2024-12-12 00:00:00,,rio_pequeno,dez_24.xlsx,3796
3822,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,13,"[3822, 'ROSÂNGELA', 'Não']",2024-12-13 00:00:00,,rio_pequeno,dez_24.xlsx,3822
3817,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,13,"[3817, 'ROGÉRIO', 'Não']",2024-12-13 00:00:00,,rio_pequeno,dez_24.xlsx,3817
3816,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,13,"[3816, 'ROGÉRIO', 'Não']",2024-12-13 00:00:00,,rio_pequeno,dez_24.xlsx,3816
3806,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,14,"[3806, 'ROSÂNGELA', 'Não']",2024-12-14 00:00:00,,rio_pequeno,dez_24.xlsx,3806
3791,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,14,"[3791, 'ROSÂNGELA', 'Não']",2024-12-14 00:00:00,,rio_pequeno,dez_24.xlsx,3791
3790,ROSÂNGELA,Não,17,OS_ENTREGUES_DIA,14,"[3790, 'ROSÂNGELA', 'Não']",2024-12-14 00:00:00,,rio_pequeno,dez_24.xlsx,3790
3797,ROSÂNGELA,Não,18,OS_ENTREGUES_DIA,14,"[3797, 'ROSÂNGELA', 'Não']",2024-12-14 00:00:00,,rio_pequeno,dez_24.xlsx,3797
3823,ROSÂNGELA,Não,19,OS_ENTREGUES_DIA,14,"[3823, 'ROSÂNGELA', 'Não']",2024-12-14 00:00:00,,rio_pequeno,dez_24.xlsx,3823
3819,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,19,"[3819, 'ROGÉRIO', 'Não']",2024-12-19 00:00:00,,rio_pequeno,dez_24.xlsx,3819
3804,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,19,"[3804, 'ROSÂNGELA', 'Não']",2024-12-19 00:00:00,,rio_pequeno,dez_24.xlsx,3804
3827,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,20,"[3827, 'ROGÉRIO', 'Não']",2024-12-20 00:00:00,,rio_pequeno,dez_24.xlsx,3827
3828,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,20,"[3828, 'ROGÉRIO', 'Não']",2024-12-20 00:00:00,,rio_pequeno,dez_24.xlsx,3828
3818,ROGÉRIO,Sim,17,OS_ENTREGUES_DIA,20,"[3818, 'ROGÉRIO', 'Sim']",2024-12-20 00:00:00,,rio_pequeno,dez_24.xlsx,3818
3809,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,20,"[3809, 'ROGÉRIO', 'Não']",2024-12-20 00:00:00,,rio_pequeno,dez_24.xlsx,3809
3811,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,21,"[3811, 'ROGÉRIO', 'Não']",2024-12-21 00:00:00,,rio_pequeno,dez_24.xlsx,3811
3824,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,21,"[3824, 'ROGÉRIO', 'Não']",2024-12-21 00:00:00,,rio_pequeno,dez_24.xlsx,3824
3821,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,23,"[3821, 'ROGÉRIO', 'Não']",2024-12-23 00:00:00,,rio_pequeno,dez_24.xlsx,3821
3820,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,26,"[3820, 'ROGÉRIO', 'Não']",2024-12-26 00:00:00,,rio_pequeno,dez_24.xlsx,3820
3803,ROGÉRIO,Sim,16,OS_ENTREGUES_DIA,26,"[3803, 'ROGÉRIO', 'Sim']",2024-12-26 00:00:00,,rio_pequeno,dez_24.xlsx,3803
3829,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,27,"[3829, 'ROGÉRIO', 'Não']",2024-12-27 00:00:00,,rio_pequeno,dez_24.xlsx,3829
3383,ROSANGELA,Não,15,OS_ENTREGUES_DIA,2,"[3383, 'ROSANGELA', 'Não']",2024-02-02 00:00:00,,rio_pequeno,fev_24.xlsx,3383
3340,ROSANGELA,Não,16,OS_ENTREGUES_DIA,2,"[3340, 'ROSANGELA', 'Não']",2024-02-02 00:00:00,,rio_pequeno,fev_24.xlsx,3340
3288,ROSANGELA,Não,17,OS_ENTREGUES_DIA,2,"[3288, 'ROSANGELA', 'Não']",2024-02-02 00:00:00,,rio_pequeno,fev_24.xlsx,3288
3414,ROSANGELA,Não,15,OS_ENTREGUES_DIA,3,"[3414, 'ROSANGELA', 'Não']",2024-02-03 00:00:00,,rio_pequeno,fev_24.xlsx,3414
3403,GARANTIA,Não,16,OS_ENTREGUES_DIA,3,"[3403, 'GARANTIA', 'Não']",2024-02-03 00:00:00,,rio_pequeno,fev_24.xlsx,3403
3362,TATY,Sim,15,OS_ENTREGUES_DIA,5,"[3362, 'TATY', 'Sim']",2024-02-05 00:00:00,,rio_pequeno,fev_24.xlsx,3362
3397,ROSANGELA,Não,16,OS_ENTREGUES_DIA,5,"[3397, 'ROSANGELA', 'Não']",2024-02-05 00:00:00,,rio_pequeno,fev_24.xlsx,3397
3398,ROSANGELA,Não,17,OS_ENTREGUES_DIA,5,"[3398, 'ROSANGELA', 'Não']",2024-02-05 00:00:00,,rio_pequeno,fev_24.xlsx,3398
3396,ROSANGELA,Não,15,OS_ENTREGUES_DIA,6,"[3396, 'ROSANGELA', 'Não']",2024-02-06 00:00:00,,rio_pequeno,fev_24.xlsx,3396
3393,ROSANGELA,Não,16,OS_ENTREGUES_DIA,6,"[3393, 'ROSANGELA', 'Não']",2024-02-06 00:00:00,,rio_pequeno,fev_24.xlsx,3393
3308,ROSANGELA,Não,17,OS_ENTREGUES_DIA,6,"[3308, 'ROSANGELA', 'Não']",2024-02-06 00:00:00,,rio_pequeno,fev_24.xlsx,3308
3409,ROSANGELA,Não,15,OS_ENTREGUES_DIA,7,"[3409, 'ROSANGELA', 'Não']",2024-02-07 00:00:00,,rio_pequeno,fev_24.xlsx,3409
3402,LARISSA,Não,16,OS_ENTREGUES_DIA,7,"[3402, 'LARISSA', 'Não']",2024-02-07 00:00:00,,rio_pequeno,fev_24.xlsx,3402
3422,ROSANGELA ,Não,15,OS_ENTREGUES_DIA,8,"[3422, 'ROSANGELA ', 'Não']",2024-02-08 00:00:00,,rio_pequeno,fev_24.xlsx,3422
3416,ROSANGELA ,Não,16,OS_ENTREGUES_DIA,8,"[3416, 'ROSANGELA ', 'Não']",2024-02-08 00:00:00,,rio_pequeno,fev_24.xlsx,3416
3238,ROSANGELA ,Não,17,OS_ENTREGUES_DIA,8,"[3238, 'ROSANGELA ', 'Não']",2024-02-08 00:00:00,,rio_pequeno,fev_24.xlsx,3238
3392,ROSANGELA,Sim,15,OS_ENTREGUES_DIA,9,"[3392, 'ROSANGELA', 'Sim']",2024-02-09 00:00:00,,rio_pequeno,fev_24.xlsx,3392
3351,ROSANGELA,Não,15,OS_ENTREGUES_DIA,10,"[3351, 'ROSANGELA', 'Não']",2024-02-10 00:00:00,,rio_pequeno,fev_24.xlsx,3351
3394,ROSANGELA,Não,16,OS_ENTREGUES_DIA,10,"[3394, 'ROSANGELA', 'Não']",2024-02-10 00:00:00,,rio_pequeno,fev_24.xlsx,3394
3377,ROSANGELA,Não,17,OS_ENTREGUES_DIA,10,"[3377, 'ROSANGELA', 'Não']",2024-02-10 00:00:00,,rio_pequeno,fev_24.xlsx,3377
3301,TATY,Não,15,OS_ENTREGUES_DIA,12,"[3301, 'TATY', 'Não']",2024-02-12 00:00:00,,rio_pequeno,fev_24.xlsx,3301
3302,TATY,Não,16,OS_ENTREGUES_DIA,12,"[3302, 'TATY', 'Não']",2024-02-12 00:00:00,,rio_pequeno,fev_24.xlsx,3302
3400,ROSANGELA,Não,17,OS_ENTREGUES_DIA,12,"[3400, 'ROSANGELA', 'Não']",2024-02-12 00:00:00,,rio_pequeno,fev_24.xlsx,3400
3404,GARANTIA,Não,15,OS_ENTREGUES_DIA,14,"[3404, 'GARANTIA', 'Não']",2024-02-14 00:00:00,,rio_pequeno,fev_24.xlsx,3404
3430,LARISSA,Não,15,OS_ENTREGUES_DIA,15,"[3430, 'LARISSA', 'Não']",2024-02-15 00:00:00,,rio_pequeno,fev_24.xlsx,3430
3412,ROSANGELA,Não,16,OS_ENTREGUES_DIA,15,"[3412, 'ROSANGELA', 'Não']",2024-02-15 00:00:00,,rio_pequeno,fev_24.xlsx,3412
3413,ROSANGELA,Não,15,OS_ENTREGUES_DIA,16,"[3413, 'ROSANGELA', 'Não']",2024-02-16 00:00:00,,rio_pequeno,fev_24.xlsx,3413
3432,LARISSA ,Não,16,OS_ENTREGUES_DIA,16,"[3432, 'LARISSA ', 'Não']",2024-02-16 00:00:00,,rio_pequeno,fev_24.xlsx,3432
3415,ROSNGELA,Sim,15,OS_ENTREGUES_DIA,17,"[3415, 'ROSNGELA', 'Sim']",2024-02-17 00:00:00,,rio_pequeno,fev_24.xlsx,3415
3435,LARISSA,Não,15,OS_ENTREGUES_DIA,19,"[3435, 'LARISSA', 'Não']",2024-02-19 00:00:00,,rio_pequeno,fev_24.xlsx,3435
3429,ROSANGELA,Não,16,OS_ENTREGUES_DIA,19,"[3429, 'ROSANGELA', 'Não']",2024-02-19 00:00:00,,rio_pequeno,fev_24.xlsx,3429
3423,ROSANGELA,Não,15,OS_ENTREGUES_DIA,20,"[3423, 'ROSANGELA', 'Não']",2024-02-20 00:00:00,,rio_pequeno,fev_24.xlsx,3423
3425,LARISSA,Não,16,OS_ENTREGUES_DIA,20,"[3425, 'LARISSA', 'Não']",2024-02-20 00:00:00,,rio_pequeno,fev_24.xlsx,3425
3437,ROSANGELA,Não,17,OS_ENTREGUES_DIA,20,"[3437, 'ROSANGELA', 'Não']",2024-02-20 00:00:00,,rio_pequeno,fev_24.xlsx,3437
3375,ROSÃÑGELA ,Não,15,OS_ENTREGUES_DIA,21,"[3375, 'ROSÃÑGELA ', 'Não']",2024-02-21 00:00:00,,rio_pequeno,fev_24.xlsx,3375
3426,ROSANGELA,Não,15,OS_ENTREGUES_DIA,24,"[3426, 'ROSANGELA', 'Não']",2024-02-24 00:00:00,,rio_pequeno,fev_24.xlsx,3426
3431,ROSANGELA,Não,16,OS_ENTREGUES_DIA,24,"[3431, 'ROSANGELA', 'Não']",2024-02-24 00:00:00,,rio_pequeno,fev_24.xlsx,3431
3407,ROSANGELA,Não,17,OS_ENTREGUES_DIA,24,"[3407, 'ROSANGELA', 'Não']",2024-02-24 00:00:00,,rio_pequeno,fev_24.xlsx,3407
3408,ROSANGELA,Não,18,OS_ENTREGUES_DIA,24,"[3408, 'ROSANGELA', 'Não']",2024-02-24 00:00:00,,rio_pequeno,fev_24.xlsx,3408
3406,ROSANGELA,Não,19,OS_ENTREGUES_DIA,24,"[3406, 'ROSANGELA', 'Não']",2024-02-24 00:00:00,,rio_pequeno,fev_24.xlsx,3406
3427,ROSANGELA,Não,20,OS_ENTREGUES_DIA,24,"[3427, 'ROSANGELA', 'Não']",2024-02-24 00:00:00,,rio_pequeno,fev_24.xlsx,3427
3418,ROSANGELA,Não,21,OS_ENTREGUES_DIA,24,"[3418, 'ROSANGELA', 'Não']",2024-02-24 00:00:00,,rio_pequeno,fev_24.xlsx,3418
3401,ROSANGELA,Não,15,OS_ENTREGUES_DIA,26,"[3401, 'ROSANGELA', 'Não']",2024-02-26 00:00:00,,rio_pequeno,fev_24.xlsx,3401
3424,ROSANGELA,Não,15,OS_ENTREGUES_DIA,27,"[3424, 'ROSANGELA', 'Não']",2024-02-27 00:00:00,,rio_pequeno,fev_24.xlsx,3424
3419,ROSANGELA,Não,15,OS_ENTREGUES_DIA,28,"[3419, 'ROSANGELA', 'Não']",2024-02-28 00:00:00,,rio_pequeno,fev_24.xlsx,3419
3436,ROSANGELA,Não,16,OS_ENTREGUES_DIA,28,"[3436, 'ROSANGELA', 'Não']",2024-02-28 00:00:00,,rio_pequeno,fev_24.xlsx,3436
3395,ROSANGELA,Não,17,OS_ENTREGUES_DIA,28,"[3395, 'ROSANGELA', 'Não']",2024-02-28 00:00:00,,rio_pequeno,fev_24.xlsx,3395
3448,ROSANGELA,Não,18,OS_ENTREGUES_DIA,28,"[3448, 'ROSANGELA', 'Não']",2024-02-28 00:00:00,,rio_pequeno,fev_24.xlsx,3448
3326,ROSANGELA,Não,15,OS_ENTREGUES_DIA,2,"[3326, 'ROSANGELA', 'Não']",2024-01-02 00:00:00,,rio_pequeno,jan_24.xlsx,3326
3330,LARISSA,Não,15,OS_ENTREGUES_DIA,4,"[3330, 'LARISSA', 'Não']",2024-01-04 00:00:00,,rio_pequeno,jan_24.xlsx,3330
3319,TATY,Não,15,OS_ENTREGUES_DIA,5,"[3319, 'TATY', 'Não']",2024-01-05 00:00:00,,rio_pequeno,jan_24.xlsx,3319
3366,LARISSA,Não,16,OS_ENTREGUES_DIA,5,"[3366, 'LARISSA', 'Não']",2024-01-05 00:00:00,,rio_pequeno,jan_24.xlsx,3366
3341,ROSANGELA,Não,17,OS_ENTREGUES_DIA,5,"[3341, 'ROSANGELA', 'Não']",2024-01-05 00:00:00,,rio_pequeno,jan_24.xlsx,3341
3354,ROSANGELA,Não,18,OS_ENTREGUES_DIA,5,"[3354, 'ROSANGELA', 'Não']",2024-01-05 00:00:00,,rio_pequeno,jan_24.xlsx,3354
3287,ROSANGELA,Não,15,OS_ENTREGUES_DIA,6,"[3287, 'ROSANGELA', 'Não']",2024-01-06 00:00:00,,rio_pequeno,jan_24.xlsx,3287
3328,TATY,Não,16,OS_ENTREGUES_DIA,6,"[3328, 'TATY', 'Não']",2024-01-06 00:00:00,,rio_pequeno,jan_24.xlsx,3328
3336,ROSANGELA,Não,17,OS_ENTREGUES_DIA,6,"[3336, 'ROSANGELA', 'Não']",2024-01-06 00:00:00,,rio_pequeno,jan_24.xlsx,3336
3331,ROSANGELA,Sim,18,OS_ENTREGUES_DIA,6,"[3331, 'ROSANGELA', 'Sim']",2024-01-06 00:00:00,,rio_pequeno,jan_24.xlsx,3331
3346,ROSANGELA,Não,15,OS_ENTREGUES_DIA,10,"[3346, 'ROSANGELA', 'Não']",2024-01-10 00:00:00,,rio_pequeno,jan_24.xlsx,3346
3371,larissa,Não,15,OS_ENTREGUES_DIA,11,"[3371, 'larissa', 'Não']",2024-01-11 00:00:00,,rio_pequeno,jan_24.xlsx,3371
3360,ROSANGELA,Não,15,OS_ENTREGUES_DIA,12,"[3360, 'ROSANGELA', 'Não']",2024-01-12 00:00:00,,rio_pequeno,jan_24.xlsx,3360
3296,TATY,Não,16,OS_ENTREGUES_DIA,12,"[3296, 'TATY', 'Não']",2024-01-12 00:00:00,,rio_pequeno,jan_24.xlsx,3296
3297,TATY,Não,17,OS_ENTREGUES_DIA,12,"[3297, 'TATY', 'Não']",2024-01-12 00:00:00,,rio_pequeno,jan_24.xlsx,3297
3347,ROSANGELA,Não,15,OS_ENTREGUES_DIA,15,"[3347, 'ROSANGELA', 'Não']",2024-01-15 00:00:00,,rio_pequeno,jan_24.xlsx,3347
3368,Rosangela,Não,15,OS_ENTREGUES_DIA,18,"[3368, 'Rosangela', 'Não']",2024-01-18 00:00:00,,rio_pequeno,jan_24.xlsx,3368
3386,garantia,Não,15,OS_ENTREGUES_DIA,19,"[3386, 'garantia', 'Não']",2024-01-19 00:00:00,,rio_pequeno,jan_24.xlsx,3386
3379,ROSANGELA,Não,16,OS_ENTREGUES_DIA,19,"[3379, 'ROSANGELA', 'Não']",2024-01-19 00:00:00,,rio_pequeno,jan_24.xlsx,3379
3293,TATY,Não,17,OS_ENTREGUES_DIA,19,"[3293, 'TATY', 'Não']",2024-01-19 00:00:00,,rio_pequeno,jan_24.xlsx,3293
