os,vendedor,carne,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem,os_numero
4024,BETH,Não,15,OS_ENTREGUES_DIA,4,"[4024, 'BETH', 'Não']",2024-05-04,,maua,mai_24.xlsx,4024
4199,BETH,Não,16,OS_ENTREGUES_DIA,4,"[4199, 'BETH', 'Não']",2024-05-04,,maua,mai_24.xlsx,4199
4134,BETH,Não,15,OS_ENTREGUES_DIA,8,"[4134, 'BETH', 'Não']",2024-05-08,,maua,mai_24.xlsx,4134
4202,ANDRESSA DE SOUZA,Não,15,OS_ENTREGUES_DIA,10,"[4202, 'ANDRESSA DE SOUZA', 'Não']",2024-05-10,,maua,mai_24.xlsx,4202
4210,RENAN  NAZARO,NÃO,16,OS_ENTREGUES_DIA,10,"[4210, 'RENAN  NAZARO', 'NÃO']",2024-05-10,,maua,mai_24.xlsx,4210
4149,BETH,Não,15,OS_ENTREGUES_DIA,11,"[4149, 'BETH', 'Não']",2024-05-11,,maua,mai_24.xlsx,4149
4207,BETH,Não,16,OS_ENTREGUES_DIA,11,"[4207, 'BETH', 'Não']",2024-05-11,,maua,mai_24.xlsx,4207
4208,BETH,Não,17,OS_ENTREGUES_DIA,11,"[4208, 'BETH', 'Não']",2024-05-11,,maua,mai_24.xlsx,4208
4205,BETH,Não,18,OS_ENTREGUES_DIA,11,"[4205, 'BETH', 'Não']",2024-05-11,,maua,mai_24.xlsx,4205
4206,BETH,Não,19,OS_ENTREGUES_DIA,11,"[4206, 'BETH', 'Não']",2024-05-11,,maua,mai_24.xlsx,4206
4165,BETH,Não,15,OS_ENTREGUES_DIA,14,"[4165, 'BETH', 'Não']",2024-05-14,,maua,mai_24.xlsx,4165
4209,BETH,Não,16,OS_ENTREGUES_DIA,14,"[4209, 'BETH', 'Não']",2024-05-14,,maua,mai_24.xlsx,4209
4225,BETH,Não,17,OS_ENTREGUES_DIA,14,"[4225, 'BETH', 'Não']",2024-05-14,,maua,mai_24.xlsx,4225
4166,BETH,Sim,18,OS_ENTREGUES_DIA,14,"[4166, 'BETH', 'Sim']",2024-05-14,,maua,mai_24.xlsx,4166
4158,BETH,Sim,19,OS_ENTREGUES_DIA,14,"[4158, 'BETH', 'Sim']",2024-05-14,,maua,mai_24.xlsx,4158
4217,BETH,Não,15,OS_ENTREGUES_DIA,17,"[4217, 'BETH', 'Não']",2024-05-17,,maua,mai_24.xlsx,4217
4183,BETH,Sim,16,OS_ENTREGUES_DIA,17,"[4183, 'BETH', 'Sim']",2024-05-17,,maua,mai_24.xlsx,4183
4184,BETH,Sim,17,OS_ENTREGUES_DIA,17,"[4184, 'BETH', 'Sim']",2024-05-17,,maua,mai_24.xlsx,4184
4236,BETH,Não,18,OS_ENTREGUES_DIA,17,"[4236, 'BETH', 'Não']",2024-05-17,,maua,mai_24.xlsx,4236
4222,BETH,Não,15,OS_ENTREGUES_DIA,16,"[4222, 'BETH', 'Não']",2024-05-16,,maua,mai_24.xlsx,4222
4218,BETH,Não,16,OS_ENTREGUES_DIA,16,"[4218, 'BETH', 'Não']",2024-05-16,,maua,mai_24.xlsx,4218
4216,BETH,Sim,15,OS_ENTREGUES_DIA,18,"[4216, 'BETH', 'Sim']",2024-05-18,,maua,mai_24.xlsx,4216
4224,LARISSA,Não,16,OS_ENTREGUES_DIA,18,"[4224, 'LARISSA', 'Não']",2024-05-18,,maua,mai_24.xlsx,4224
4215,BETH,Não,17,OS_ENTREGUES_DIA,18,"[4215, 'BETH', 'Não']",2024-05-18,,maua,mai_24.xlsx,4215
4212,BETH,Não,18,OS_ENTREGUES_DIA,18,"[4212, 'BETH', 'Não']",2024-05-18,,maua,mai_24.xlsx,4212
4244,BETH,Não,15,OS_ENTREGUES_DIA,20,"[4244, 'BETH', 'Não']",2024-05-20,,maua,mai_24.xlsx,4244
4219,BETH,Sim,16,OS_ENTREGUES_DIA,20,"[4219, 'BETH', 'Sim']",2024-05-20,,maua,mai_24.xlsx,4219
4228,BETH,Não,15,OS_ENTREGUES_DIA,21,"[4228, 'BETH', 'Não']",2024-05-21,,maua,mai_24.xlsx,4228
4213,BETH,Não,16,OS_ENTREGUES_DIA,21,"[4213, 'BETH', 'Não']",2024-05-21,,maua,mai_24.xlsx,4213
4221,BETH,Não,17,OS_ENTREGUES_DIA,21,"[4221, 'BETH', 'Não']",2024-05-21,,maua,mai_24.xlsx,4221
4225,BETH,Sim,15,OS_ENTREGUES_DIA,22,"[4225, 'BETH', 'Sim']",2024-05-22,,maua,mai_24.xlsx,4225
4226,BETH,Sim,16,OS_ENTREGUES_DIA,22,"[4226, 'BETH', 'Sim']",2024-05-22,,maua,mai_24.xlsx,4226
4249,TATY,Sim,17,OS_ENTREGUES_DIA,22,"[4249, 'TATY', 'Sim']",2024-05-22,,maua,mai_24.xlsx,4249
4269,BETH,Não,18,OS_ENTREGUES_DIA,22,"[4269, 'BETH', 'Não']",2024-05-22,,maua,mai_24.xlsx,4269
4229,BETH,Não,15,OS_ENTREGUES_DIA,23,"[4229, 'BETH', 'Não']",2024-05-23,,maua,mai_24.xlsx,4229
4247,BETH,Não,16,OS_ENTREGUES_DIA,23,"[4247, 'BETH', 'Não']",2024-05-23,,maua,mai_24.xlsx,4247
4248,BETH,Não,17,OS_ENTREGUES_DIA,23,"[4248, 'BETH', 'Não']",2024-05-23,,maua,mai_24.xlsx,4248
4197,BETH,Sim,18,OS_ENTREGUES_DIA,23,"[4197, 'BETH', 'Sim']",2024-05-23,,maua,mai_24.xlsx,4197
4261,BETH,Não,15,OS_ENTREGUES_DIA,24,"[4261, 'BETH', 'Não']",2024-05-24,,maua,mai_24.xlsx,4261
4231,BETH,Sim,16,OS_ENTREGUES_DIA,24,"[4231, 'BETH', 'Sim']",2024-05-24,,maua,mai_24.xlsx,4231
4234,BETH,Sim,17,OS_ENTREGUES_DIA,24,"[4234, 'BETH', 'Sim']",2024-05-24,,maua,mai_24.xlsx,4234
4240,LARISSA,Não,15,OS_ENTREGUES_DIA,25,"[4240, 'LARISSA', 'Não']",2024-05-25,,maua,mai_24.xlsx,4240
4260,LARISSA,Não,16,OS_ENTREGUES_DIA,25,"[4260, 'LARISSA', 'Não']",2024-05-25,,maua,mai_24.xlsx,4260
4232,BETH,Não,17,OS_ENTREGUES_DIA,25,"[4232, 'BETH', 'Não']",2024-05-25,,maua,mai_24.xlsx,4232
4233,BETH ,Não,18,OS_ENTREGUES_DIA,25,"[4233, 'BETH ', 'Não']",2024-05-25,,maua,mai_24.xlsx,4233
4119,BETH,Não,19,OS_ENTREGUES_DIA,25,"[4119, 'BETH', 'Não']",2024-05-25,,maua,mai_24.xlsx,4119
4191,BETH,Não,20,OS_ENTREGUES_DIA,25,"[4191, 'BETH', 'Não']",2024-05-25,,maua,mai_24.xlsx,4191
4188,BETH,Não,21,OS_ENTREGUES_DIA,25,"[4188, 'BETH', 'Não']",2024-05-25,,maua,mai_24.xlsx,4188
4237,LARISSA,Não,15,OS_ENTREGUES_DIA,27,"[4237, 'LARISSA', 'Não']",2024-05-27,,maua,mai_24.xlsx,4237
4211,BETH,Não,16,OS_ENTREGUES_DIA,27,"[4211, 'BETH', 'Não']",2024-05-27,,maua,mai_24.xlsx,4211
4235,LARISSA,Não,15,OS_ENTREGUES_DIA,28,"[4235, 'LARISSA', 'Não']",2024-05-28,,maua,mai_24.xlsx,4235
4246,BETH,Não,16,OS_ENTREGUES_DIA,28,"[4246, 'BETH', 'Não']",2024-05-28,,maua,mai_24.xlsx,4246
4135,BETH,Não,15,OS_ENTREGUES_DIA,29,"[4135, 'BETH', 'Não']",2024-05-29,,maua,mai_24.xlsx,4135
4230,BETH,Não,15,OS_ENTREGUES_DIA,31,"[4230, 'BETH', 'Não']",2024-05-31,,maua,mai_24.xlsx,4230
4049,BETH,Não,15,OS_ENTREGUES_DIA,2,"[4049, 'BETH', 'Não']",2024-03-02,,maua,mar_24.xlsx,4049
4053,BETH,Não,15,OS_ENTREGUES_DIA,4,"[4053, 'BETH', 'Não']",2024-03-04,,maua,mar_24.xlsx,4053
4074,BETH,Não,15,OS_ENTREGUES_DIA,7,"[4074, 'BETH', 'Não']",2024-03-07,,maua,mar_24.xlsx,4074
4080,BETH,Não,15,OS_ENTREGUES_DIA,8,"[4080, 'BETH', 'Não']",2024-03-08,,maua,mar_24.xlsx,4080
4062,BETH,Não,16,OS_ENTREGUES_DIA,8,"[4062, 'BETH', 'Não']",2024-03-08,,maua,mar_24.xlsx,4062
4035,BETH,Não,15,OS_ENTREGUES_DIA,9,"[4035, 'BETH', 'Não']",2024-03-09,,maua,mar_24.xlsx,4035
4103,BETH,Não,16,OS_ENTREGUES_DIA,9,"[4103, 'BETH', 'Não']",2024-03-09,,maua,mar_24.xlsx,4103
4088,BETH,Não,15,OS_ENTREGUES_DIA,11,"[4088, 'BETH', 'Não']",2024-03-11,,maua,mar_24.xlsx,4088
4040,BETH,Não,16,OS_ENTREGUES_DIA,11,"[4040, 'BETH', 'Não']",2024-03-11,,maua,mar_24.xlsx,4040
4073,BETH,Não,15,OS_ENTREGUES_DIA,12,"[4073, 'BETH', 'Não']",2024-03-12,,maua,mar_24.xlsx,4073
4077,BETH,Não,15,OS_ENTREGUES_DIA,13,"[4077, 'BETH', 'Não']",2024-03-13,,maua,mar_24.xlsx,4077
4089,BETH,Não,16,OS_ENTREGUES_DIA,13,"[4089, 'BETH', 'Não']",2024-03-13,,maua,mar_24.xlsx,4089
4112,BETH,Não,17,OS_ENTREGUES_DIA,13,"[4112, 'BETH', 'Não']",2024-03-13,,maua,mar_24.xlsx,4112
4082,BETH,Não,15,OS_ENTREGUES_DIA,14,"[4082, 'BETH', 'Não']",2024-03-14,,maua,mar_24.xlsx,4082
4079,BETH,Não,16,OS_ENTREGUES_DIA,14,"[4079, 'BETH', 'Não']",2024-03-14,,maua,mar_24.xlsx,4079
4022,BETH,Não,15,OS_ENTREGUES_DIA,15,"[4022, 'BETH', 'Não']",2024-03-15,,maua,mar_24.xlsx,4022
4118,BETH,Não,16,OS_ENTREGUES_DIA,15,"[4118, 'BETH', 'Não']",2024-03-15,,maua,mar_24.xlsx,4118
4095,BETH,Não,15,OS_ENTREGUES_DIA,16,"[4095, 'BETH', 'Não']",2024-03-16,,maua,mar_24.xlsx,4095
4096,BETH,Não,16,OS_ENTREGUES_DIA,16,"[4096, 'BETH', 'Não']",2024-03-16,,maua,mar_24.xlsx,4096
4087,BETH,Não,15,OS_ENTREGUES_DIA,19,"[4087, 'BETH', 'Não']",2024-03-19,,maua,mar_24.xlsx,4087
4012,BETH,Não,15,OS_ENTREGUES_DIA,20,"[4012, 'BETH', 'Não']",2024-03-20,,maua,mar_24.xlsx,4012
4092,BETH,Sim,16,OS_ENTREGUES_DIA,20,"[4092, 'BETH', 'Sim']",2024-03-20,,maua,mar_24.xlsx,4092
4114,BETH,Não,15,OS_ENTREGUES_DIA,21,"[4114, 'BETH', 'Não']",2024-03-21,,maua,mar_24.xlsx,4114
4115,BETH,Não,16,OS_ENTREGUES_DIA,21,"[4115, 'BETH', 'Não']",2024-03-21,,maua,mar_24.xlsx,4115
4129,BETH,Não,17,OS_ENTREGUES_DIA,21,"[4129, 'BETH', 'Não']",2024-03-21,,maua,mar_24.xlsx,4129
4105,BETH,Não,18,OS_ENTREGUES_DIA,21,"[4105, 'BETH', 'Não']",2024-03-21,,maua,mar_24.xlsx,4105
4091,beth,Sim,19,OS_ENTREGUES_DIA,21,"[4091, 'beth', 'Sim']",2024-03-21,,maua,mar_24.xlsx,4091
4090,BETH,Não,15,OS_ENTREGUES_DIA,22,"[4090, 'BETH', 'Não']",2024-03-22,,maua,mar_24.xlsx,4090
4048,BETH,Não,16,OS_ENTREGUES_DIA,22,"[4048, 'BETH', 'Não']",2024-03-22,,maua,mar_24.xlsx,4048
4099,BETH,Não,17,OS_ENTREGUES_DIA,22,"[4099, 'BETH', 'Não']",2024-03-22,,maua,mar_24.xlsx,4099
4100,BETH,Não,18,OS_ENTREGUES_DIA,22,"[4100, 'BETH', 'Não']",2024-03-22,,maua,mar_24.xlsx,4100
4081,BETH,Sim,19,OS_ENTREGUES_DIA,22,"[4081, 'BETH', 'Sim']",2024-03-22,,maua,mar_24.xlsx,4081
4115,BETH,Não,15,OS_ENTREGUES_DIA,23,"[4115, 'BETH', 'Não']",2024-03-23,,maua,mar_24.xlsx,4115
4102,BETH,Não,15,OS_ENTREGUES_DIA,25,"[4102, 'BETH', 'Não']",2024-03-25,,maua,mar_24.xlsx,4102
4104,BETH,Sim,15,OS_ENTREGUES_DIA,26,"[4104, 'BETH', 'Sim']",2024-03-26,,maua,mar_24.xlsx,4104
4122,BETH,Não,16,OS_ENTREGUES_DIA,26,"[4122, 'BETH', 'Não']",2024-03-26,,maua,mar_24.xlsx,4122
4116,BETH,Não,17,OS_ENTREGUES_DIA,26,"[4116, 'BETH', 'Não']",2024-03-26,,maua,mar_24.xlsx,4116
4113,BETH,Não,18,OS_ENTREGUES_DIA,26,"[4113, 'BETH', 'Não']",2024-03-26,,maua,mar_24.xlsx,4113
4101,BETH,Não,15,OS_ENTREGUES_DIA,27,"[4101, 'BETH', 'Não']",2024-03-27,,maua,mar_24.xlsx,4101
4106,BETH,Não,16,OS_ENTREGUES_DIA,27,"[4106, 'BETH', 'Não']",2024-03-27,,maua,mar_24.xlsx,4106
4107,BETH,Não,17,OS_ENTREGUES_DIA,27,"[4107, 'BETH', 'Não']",2024-03-27,,maua,mar_24.xlsx,4107
4120,BETH,Não,18,OS_ENTREGUES_DIA,27,"[4120, 'BETH', 'Não']",2024-03-27,,maua,mar_24.xlsx,4120
4121,BETH,Não,19,OS_ENTREGUES_DIA,27,"[4121, 'BETH', 'Não']",2024-03-27,,maua,mar_24.xlsx,4121
4123,BETH,Não,15,OS_ENTREGUES_DIA,30,"[4123, 'BETH', 'Não']",2024-03-30,,maua,mar_24.xlsx,4123
4111,BETH,Não,16,OS_ENTREGUES_DIA,30,"[4111, 'BETH', 'Não']",2024-03-30,,maua,mar_24.xlsx,4111
4805,BETH,Não,15,OS_ENTREGUES_DIA,1,"[4805, 'BETH', 'Não']",2025-03-01,,maua,mar_25.xlsx,4805
4806,BETH,Não,16,OS_ENTREGUES_DIA,1,"[4806, 'BETH', 'Não']",2025-03-01,,maua,mar_25.xlsx,4806
4810,BETH,Não,15,OS_ENTREGUES_DIA,3,"[4810, 'BETH', 'Não']",2025-03-03,,maua,mar_25.xlsx,4810
4812,BETH,Não,15,OS_ENTREGUES_DIA,5,"[4812, 'BETH', 'Não']",2025-03-05,,maua,mar_25.xlsx,4812
4789,BETH,Não,15,OS_ENTREGUES_DIA,6,"[4789, 'BETH', 'Não']",2025-03-06,,maua,mar_25.xlsx,4789
4684,BETH,Não,16,OS_ENTREGUES_DIA,6,"[4684, 'BETH', 'Não']",2025-03-06,,maua,mar_25.xlsx,4684
4788,BETH,Não,17,OS_ENTREGUES_DIA,6,"[4788, 'BETH', 'Não']",2025-03-06,,maua,mar_25.xlsx,4788
4767,BETH,Não,18,OS_ENTREGUES_DIA,6,"[4767, 'BETH', 'Não']",2025-03-06,,maua,mar_25.xlsx,4767
4769,BETH,Não,15,OS_ENTREGUES_DIA,7,"[4769, 'BETH', 'Não']",2025-03-07,,maua,mar_25.xlsx,4769
4815,BETH,,15,OS_ENTREGUES_DIA,8,"[4815, 'BETH', '']",2025-03-08,,maua,mar_25.xlsx,4815
4787,BETH,Não,15,OS_ENTREGUES_DIA,11,"[4787, 'BETH', 'Não']",2025-03-11,,maua,mar_25.xlsx,4787
4771,BETH,Sim,16,OS_ENTREGUES_DIA,11,"[4771, 'BETH', 'Sim']",2025-03-11,,maua,mar_25.xlsx,4771
4829,BETH,Não,15,OS_ENTREGUES_DIA,12,"[4829, 'BETH', 'Não']",2025-03-12,,maua,mar_25.xlsx,4829
4816,BETH,Não,15,OS_ENTREGUES_DIA,13,"[4816, 'BETH', 'Não']",2025-03-13,,maua,mar_25.xlsx,4816
4821,BETH,Não,15,OS_ENTREGUES_DIA,14,"[4821, 'BETH', 'Não']",2025-03-14,,maua,mar_25.xlsx,4821
4802,BETH,Não,16,OS_ENTREGUES_DIA,14,"[4802, 'BETH', 'Não']",2025-03-14,,maua,mar_25.xlsx,4802
4814,BETH,Sim,17,OS_ENTREGUES_DIA,14,"[4814, 'BETH', 'Sim']",2025-03-14,,maua,mar_25.xlsx,4814
4813,BETH,Não,15,OS_ENTREGUES_DIA,15,"[4813, 'BETH', 'Não']",2025-03-15,,maua,mar_25.xlsx,4813
4756,BETH,Não,16,OS_ENTREGUES_DIA,15,"[4756, 'BETH', 'Não']",2025-03-15,,maua,mar_25.xlsx,4756
4820,BETH,Não,15,OS_ENTREGUES_DIA,17,"[4820, 'BETH', 'Não']",2025-03-17,,maua,mar_25.xlsx,4820
4793,BETH,Sim,16,OS_ENTREGUES_DIA,17,"[4793, 'BETH', 'Sim']",2025-03-17,,maua,mar_25.xlsx,4793
4839,BETH,Não,17,OS_ENTREGUES_DIA,17,"[4839, 'BETH', 'Não']",2025-03-17,,maua,mar_25.xlsx,4839
4840,BETH,Não,18,OS_ENTREGUES_DIA,17,"[4840, 'BETH', 'Não']",2025-03-17,,maua,mar_25.xlsx,4840
4825,BETH,Sim,15,OS_ENTREGUES_DIA,18,"[4825, 'BETH', 'Sim']",2025-03-18,,maua,mar_25.xlsx,4825
4780,TATY,Não,16,OS_ENTREGUES_DIA,18,"[4780, 'TATY', 'Não']",2025-03-18,,maua,mar_25.xlsx,4780
4801,BETH,Não,15,OS_ENTREGUES_DIA,19,"[4801, 'BETH', 'Não']",2025-03-19,,maua,mar_25.xlsx,4801
4790,BETH,Não,15,OS_ENTREGUES_DIA,21,"[4790, 'BETH', 'Não']",2025-03-21,,maua,mar_25.xlsx,4790
4817,BETH,Não,16,OS_ENTREGUES_DIA,21,"[4817, 'BETH', 'Não']",2025-03-21,,maua,mar_25.xlsx,4817
4830,BETH,Não,15,OS_ENTREGUES_DIA,22,"[4830, 'BETH', 'Não']",2025-03-22,,maua,mar_25.xlsx,4830
4841,BETH,Não,16,OS_ENTREGUES_DIA,22,"[4841, 'BETH', 'Não']",2025-03-22,,maua,mar_25.xlsx,4841
4807,BETH,Não,15,OS_ENTREGUES_DIA,24,"[4807, 'BETH', 'Não']",2025-03-24,,maua,mar_25.xlsx,4807
4808,BETH,Não,16,OS_ENTREGUES_DIA,24,"[4808, 'BETH', 'Não']",2025-03-24,,maua,mar_25.xlsx,4808
4811,BETH,Não,17,OS_ENTREGUES_DIA,24,"[4811, 'BETH', 'Não']",2025-03-24,,maua,mar_25.xlsx,4811
4831,BETH,Não,18,OS_ENTREGUES_DIA,24,"[4831, 'BETH', 'Não']",2025-03-24,,maua,mar_25.xlsx,4831
4785,TATY,Não,15,OS_ENTREGUES_DIA,26,"[4785, 'TATY', 'Não']",2025-03-26,,maua,mar_25.xlsx,4785
4837,BETH,Não,16,OS_ENTREGUES_DIA,26,"[4837, 'BETH', 'Não']",2025-03-26,,maua,mar_25.xlsx,4837
4838,BETH,Não,17,OS_ENTREGUES_DIA,26,"[4838, 'BETH', 'Não']",2025-03-26,,maua,mar_25.xlsx,4838
4823,BETH,Não,18,OS_ENTREGUES_DIA,26,"[4823, 'BETH', 'Não']",2025-03-26,,maua,mar_25.xlsx,4823
4792,BETH,Sim,15,OS_ENTREGUES_DIA,27,"[4792, 'BETH', 'Sim']",2025-03-27,,maua,mar_25.xlsx,4792
4803,BETH,Não,16,OS_ENTREGUES_DIA,27,"[4803, 'BETH', 'Não']",2025-03-27,,maua,mar_25.xlsx,4803
4826,BETH,Não,15,OS_ENTREGUES_DIA,28,"[4826, 'BETH', 'Não']",2025-03-28,,maua,mar_25.xlsx,4826
4855,BETH,Não,16,OS_ENTREGUES_DIA,28,"[4855, 'BETH', 'Não']",2025-03-28,,maua,mar_25.xlsx,4855
4828,BETH,Não,15,OS_ENTREGUES_DIA,29,"[4828, 'BETH', 'Não']",2025-03-29,,maua,mar_25.xlsx,4828
4843,BETH,Sim,16,OS_ENTREGUES_DIA,29,"[4843, 'BETH', 'Sim']",2025-03-29,,maua,mar_25.xlsx,4843
4858,BETH,Não,17,OS_ENTREGUES_DIA,29,"[4858, 'BETH', 'Não']",2025-03-29,,maua,mar_25.xlsx,4858
4827,BETH,Não,15,OS_ENTREGUES_DIA,31,"[4827, 'BETH', 'Não']",2025-03-31,,maua,mar_25.xlsx,4827
3884,Maria Elizabeth,Não,15,OS_ENTREGUES_DIA,28,"[3884, 'Maria Elizabeth', 'Não']",2023-11-28,,maua,nov_23.xlsx,3884
3899,Garantia,Não,15,OS_ENTREGUES_DIA,30,"[3899, 'Garantia', 'Não']",2023-11-30,,maua,nov_23.xlsx,3899
4391,BETH,Não,15,OS_ENTREGUES_DIA,1,"[4391, 'BETH', 'Não']",2024-11-01,,maua,nov_24.xlsx,4391
4392,BETH,Não,16,OS_ENTREGUES_DIA,1,"[4392, 'BETH', 'Não']",2024-11-01,,maua,nov_24.xlsx,4392
4549,LARISSA,Não,17,OS_ENTREGUES_DIA,1,"[4549, 'LARISSA', 'Não']",2024-11-01,,maua,nov_24.xlsx,4549
4602,LARISSA,Não,18,OS_ENTREGUES_DIA,1,"[4602, 'LARISSA', 'Não']",2024-11-01,,maua,nov_24.xlsx,4602
4611,BETH,Não,19,OS_ENTREGUES_DIA,1,"[4611, 'BETH', 'Não']",2024-11-01,,maua,nov_24.xlsx,4611
4612,BETH,Sim,20,OS_ENTREGUES_DIA,1,"[4612, 'BETH', 'Sim']",2024-11-01,,maua,nov_24.xlsx,4612
4613,BETH,Não,15,OS_ENTREGUES_DIA,2,"[4613, 'BETH', 'Não']",2024-11-02,,maua,nov_24.xlsx,4613
4534,TATY,Não,16,OS_ENTREGUES_DIA,2,"[4534, 'TATY', 'Não']",2024-11-02,,maua,nov_24.xlsx,4534
4174,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,2,"[4174, 'ROGÉRIO', 'Não']",2024-11-02,,maua,nov_24.xlsx,4174
4625,BETH,Não,15,OS_ENTREGUES_DIA,4,"[4625, 'BETH', 'Não']",2024-11-04,,maua,nov_24.xlsx,4625
4518,BETH,SIM,15,OS_ENTREGUES_DIA,5,"[4518, 'BETH', 'SIM']",2024-11-05,,maua,nov_24.xlsx,4518
4544,TATY,SIM,16,OS_ENTREGUES_DIA,5,"[4544, 'TATY', 'SIM']",2024-11-05,,maua,nov_24.xlsx,4544
4610,LARISSA,Sim,15,OS_ENTREGUES_DIA,6,"[4610, 'LARISSA', 'Sim']",2024-11-06,,maua,nov_24.xlsx,4610
4619,BETH,Sim,16,OS_ENTREGUES_DIA,6,"[4619, 'BETH', 'Sim']",2024-11-06,,maua,nov_24.xlsx,4619
4502,BETH,Não,15,OS_ENTREGUES_DIA,7,"[4502, 'BETH', 'Não']",2024-11-07,,maua,nov_24.xlsx,4502
4516,BETH,Não,16,OS_ENTREGUES_DIA,7,"[4516, 'BETH', 'Não']",2024-11-07,,maua,nov_24.xlsx,4516
4614,BETH,Não,17,OS_ENTREGUES_DIA,7,"[4614, 'BETH', 'Não']",2024-11-07,,maua,nov_24.xlsx,4614
4542,LARISSA,Não,15,OS_ENTREGUES_DIA,8,"[4542, 'LARISSA', 'Não']",2024-11-08,,maua,nov_24.xlsx,4542
4605,BETH,Não,15,OS_ENTREGUES_DIA,9,"[4605, 'BETH', 'Não']",2024-11-09,,maua,nov_24.xlsx,4605
4606,BETH,Não,16,OS_ENTREGUES_DIA,9,"[4606, 'BETH', 'Não']",2024-11-09,,maua,nov_24.xlsx,4606
4624,BETH,Não,17,OS_ENTREGUES_DIA,9,"[4624, 'BETH', 'Não']",2024-11-09,,maua,nov_24.xlsx,4624
4493,BETH,Não,15,OS_ENTREGUES_DIA,12,"[4493, 'BETH', 'Não']",2024-11-12,,maua,nov_24.xlsx,4493
4621,LARISSA,Não,15,OS_ENTREGUES_DIA,13,"[4621, 'LARISSA', 'Não']",2024-11-13,,maua,nov_24.xlsx,4621
4548,LARISSA,Não,16,OS_ENTREGUES_DIA,13,"[4548, 'LARISSA', 'Não']",2024-11-13,,maua,nov_24.xlsx,4548
4547,LARISSA,Não,17,OS_ENTREGUES_DIA,13,"[4547, 'LARISSA', 'Não']",2024-11-13,,maua,nov_24.xlsx,4547
4626,BETH,Não,15,OS_ENTREGUES_DIA,19,"[4626, 'BETH', 'Não']",2024-11-19,,maua,nov_24.xlsx,4626
4627,BETH,Não,16,OS_ENTREGUES_DIA,19,"[4627, 'BETH', 'Não']",2024-11-19,,maua,nov_24.xlsx,4627
4533,TATY,Não,17,OS_ENTREGUES_DIA,19,"[4533, 'TATY', 'Não']",2024-11-19,,maua,nov_24.xlsx,4533
4616,BETH,Sim,15,OS_ENTREGUES_DIA,21,"[4616, 'BETH', 'Sim']",2024-11-21,,maua,nov_24.xlsx,4616
4239,BETH,Não,15,OS_ENTREGUES_DIA,22,"[4239, 'BETH', 'Não']",2024-11-22,,maua,nov_24.xlsx,4239
4601,BETH,Não,15,OS_ENTREGUES_DIA,23,"[4601, 'BETH', 'Não']",2024-11-23,,maua,nov_24.xlsx,4601
4607,BETH,Não,16,OS_ENTREGUES_DIA,23,"[4607, 'BETH', 'Não']",2024-11-23,,maua,nov_24.xlsx,4607
4617,LARISSA,Sim,17,OS_ENTREGUES_DIA,23,"[4617, 'LARISSA', 'Sim']",2024-11-23,,maua,nov_24.xlsx,4617
4618,LARISSA,Sim,18,OS_ENTREGUES_DIA,23,"[4618, 'LARISSA', 'Sim']",2024-11-23,,maua,nov_24.xlsx,4618
4642,LARISSA,Não,15,OS_ENTREGUES_DIA,26,"[4642, 'LARISSA', 'Não']",2024-11-26,,maua,nov_24.xlsx,4642
4528,LARISSA,Não,15,OS_ENTREGUES_DIA,27,"[4528, 'LARISSA', 'Não']",2024-11-27,,maua,nov_24.xlsx,4528
4529,LARISSA,Não,16,OS_ENTREGUES_DIA,27,"[4529, 'LARISSA', 'Não']",2024-11-27,,maua,nov_24.xlsx,4529
4537,LARISSA,Não,17,OS_ENTREGUES_DIA,27,"[4537, 'LARISSA', 'Não']",2024-11-27,,maua,nov_24.xlsx,4537
4647,BETH,Não,18,OS_ENTREGUES_DIA,27,"[4647, 'BETH', 'Não']",2024-11-27,,maua,nov_24.xlsx,4647
4646,BETH,Não,15,OS_ENTREGUES_DIA,28,"[4646, 'BETH', 'Não']",2024-11-28,,maua,nov_24.xlsx,4646
4630,BETH,Sim,16,OS_ENTREGUES_DIA,28,"[4630, 'BETH', 'Sim']",2024-11-28,,maua,nov_24.xlsx,4630
4631,BETH,Sim,17,OS_ENTREGUES_DIA,28,"[4631, 'BETH', 'Sim']",2024-11-28,,maua,nov_24.xlsx,4631
4452,BETH,Não,15,OS_ENTREGUES_DIA,1,"[4452, 'BETH', 'Não']",2024-10-01,,maua,out_24.xlsx,4452
4453,BETH,Não,16,OS_ENTREGUES_DIA,1,"[4453, 'BETH', 'Não']",2024-10-01,,maua,out_24.xlsx,4453
4449,BETH,Não,17,OS_ENTREGUES_DIA,1,"[4449, 'BETH', 'Não']",2024-10-01,,maua,out_24.xlsx,4449
4450,BETH,Sim,18,OS_ENTREGUES_DIA,1,"[4450, 'BETH', 'Sim']",2024-10-01,,maua,out_24.xlsx,4450
4472,BETH,Não,19,OS_ENTREGUES_DIA,1,"[4472, 'BETH', 'Não']",2024-10-01,,maua,out_24.xlsx,4472
4496,BETH,Sim,15,OS_ENTREGUES_DIA,3,"[4496, 'BETH', 'Sim']",2024-10-03,,maua,out_24.xlsx,4496
4497,LARISSA,Não,16,OS_ENTREGUES_DIA,3,"[4497, 'LARISSA', 'Não']",2024-10-03,,maua,out_24.xlsx,4497
