os,vendedor,carne,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem,os_numero
11459,TATY,Não,16,OS_ENTREGUES_DIA,15,"[11459, 'TATY', 'Não']",2025-08-15 00:00:00,suzano 1,suzano,ago_25.xlsx,11459
11462,TATY,Não,17,OS_ENTREGUES_DIA,15,"[11462, 'TATY', 'Não']",2025-08-15 00:00:00,suzano 1,suzano,ago_25.xlsx,11462
11471,ARIANI,Não,18,OS_ENTREGUES_DIA,15,"[11471, 'ARIANI', 'Não']",2025-08-15 00:00:00,suzano 1,suzano,ago_25.xlsx,11471
11514,ARIANI,Não,19,OS_ENTREGUES_DIA,15,"[11514, 'ARIANI', 'Não']",2025-08-15 00:00:00,suzano 1,suzano,ago_25.xlsx,11514
11545,ARIANI,Não,20,OS_ENTREGUES_DIA,15,"[11545, 'ARIANI', 'Não']",2025-08-15 00:00:00,suzano 1,suzano,ago_25.xlsx,11545
11567,ARIANI,Não,21,OS_ENTREGUES_DIA,15,"[11567, 'ARIANI', 'Não']",2025-08-15 00:00:00,suzano 1,suzano,ago_25.xlsx,11567
11348,TATY,Não,15,OS_ENTREGUES_DIA,16,"[11348, 'TATY', 'Não']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11348
11434,TATY,Sim,16,OS_ENTREGUES_DIA,16,"[11434, 'TATY', 'Sim']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11434
11445,ARIANI,Não,17,OS_ENTREGUES_DIA,16,"[11445, 'ARIANI', 'Não']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11445
11496,TATY,Não,18,OS_ENTREGUES_DIA,16,"[11496, 'TATY', 'Não']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11496
11511,TATY,Sim,19,OS_ENTREGUES_DIA,16,"[11511, 'TATY', 'Sim']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11511
11537,TATY,Não,20,OS_ENTREGUES_DIA,16,"[11537, 'TATY', 'Não']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11537
11552,ARIANI,Não,21,OS_ENTREGUES_DIA,16,"[11552, 'ARIANI', 'Não']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11552
11559,TATY,Não,22,OS_ENTREGUES_DIA,16,"[11559, 'TATY', 'Não']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11559
11600,TATY,Não,23,OS_ENTREGUES_DIA,16,"[11600, 'TATY', 'Não']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11600
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,16,"['OS', 'Parcelas', 'Valor Total']",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,OS
11434,9,1090,35,OS_ENTREGUES_DIA,16,"[11434, 9, 1090]",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11434
11511,6,550,36,OS_ENTREGUES_DIA,16,"[11511, 6, 550]",2025-08-16 00:00:00,suzano 1,suzano,ago_25.xlsx,11511
11397,ARIANI,Não,15,OS_ENTREGUES_DIA,18,"[11397, 'ARIANI', 'Não']",2025-08-18 00:00:00,suzano 1,suzano,ago_25.xlsx,11397
11454,TATY,Não,16,OS_ENTREGUES_DIA,18,"[11454, 'TATY', 'Não']",2025-08-18 00:00:00,suzano 1,suzano,ago_25.xlsx,11454
11618,TATY,Não,17,OS_ENTREGUES_DIA,18,"[11618, 'TATY', 'Não']",2025-08-18 00:00:00,suzano 1,suzano,ago_25.xlsx,11618
11628,ARIANI,Não,18,OS_ENTREGUES_DIA,18,"[11628, 'ARIANI', 'Não']",2025-08-18 00:00:00,suzano 1,suzano,ago_25.xlsx,11628
11626,ARIANI,Não,15,OS_ENTREGUES_DIA,19,"[11626, 'ARIANI', 'Não']",2025-08-19 00:00:00,suzano 1,suzano,ago_25.xlsx,11626
11629,ARIANI,Não,16,OS_ENTREGUES_DIA,19,"[11629, 'ARIANI', 'Não']",2025-08-19 00:00:00,suzano 1,suzano,ago_25.xlsx,11629
11502,TATY,Não,17,OS_ENTREGUES_DIA,19,"[11502, 'TATY', 'Não']",2025-08-19 00:00:00,suzano 1,suzano,ago_25.xlsx,11502
11646,ARIANI,Não,15,OS_ENTREGUES_DIA,20,"[11646, 'ARIANI', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11646
11405,TATY,Não,16,OS_ENTREGUES_DIA,20,"[11405, 'TATY', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11405
11482,TATY,Não,17,OS_ENTREGUES_DIA,20,"[11482, 'TATY', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11482
11441,TATY,Não,18,OS_ENTREGUES_DIA,20,"[11441, 'TATY', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11441
11590,TATY,Não,19,OS_ENTREGUES_DIA,20,"[11590, 'TATY', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11590
11648,TATY,Não,20,OS_ENTREGUES_DIA,20,"[11648, 'TATY', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11648
11566,ARIANI,Não,21,OS_ENTREGUES_DIA,20,"[11566, 'ARIANI', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11566
11499,TATY,Não,22,OS_ENTREGUES_DIA,20,"[11499, 'TATY', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11499
11468,TATY,Não,23,OS_ENTREGUES_DIA,20,"[11468, 'TATY', 'Não']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11468
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,20,"['OS', 'Parcelas', 'Valor Total']",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,OS
11590,6,299.94,35,OS_ENTREGUES_DIA,20,"[11590, 6, 299.94]",2025-08-20 00:00:00,suzano 1,suzano,ago_25.xlsx,11590
11418,ARIANI,Não,15,OS_ENTREGUES_DIA,21,"[11418, 'ARIANI', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11418
11419,ARIANI,Não,16,OS_ENTREGUES_DIA,21,"[11419, 'ARIANI', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11419
11443,TATY,Sim,17,OS_ENTREGUES_DIA,21,"[11443, 'TATY', 'Sim']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11443
11476,TATY,Não,18,OS_ENTREGUES_DIA,21,"[11476, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11476
11487,TATY,Não,19,OS_ENTREGUES_DIA,21,"[11487, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11487
11489,TATY,Não,20,OS_ENTREGUES_DIA,21,"[11489, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11489
11523,TATY,Não,21,OS_ENTREGUES_DIA,21,"[11523, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11523
11530,TATY,Não,22,OS_ENTREGUES_DIA,21,"[11530, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11530
11533,TATY,Não,23,OS_ENTREGUES_DIA,21,"[11533, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11533
11542,TATY,Não,24,OS_ENTREGUES_DIA,21,"[11542, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11542
11565,ARIANI,Não,25,OS_ENTREGUES_DIA,21,"[11565, 'ARIANI', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11565
11585,TATY,Não,26,OS_ENTREGUES_DIA,21,"[11585, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11585
11586,TATY,Não,27,OS_ENTREGUES_DIA,21,"[11586, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11586
11592,TATY,Não,28,OS_ENTREGUES_DIA,21,"[11592, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11592
11622,TATY,Não,29,OS_ENTREGUES_DIA,21,"[11622, 'TATY', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11622
11624,ARIANI,Não,30,OS_ENTREGUES_DIA,21,"[11624, 'ARIANI', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11624
11625,ARIANI,Não,31,OS_ENTREGUES_DIA,21,"[11625, 'ARIANI', 'Não']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11625
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,21,"['OS', 'Parcelas', 'Valor Total']",21/08/2025,suzano 1,suzano,ago_25.xlsx,OS
11443,9,"R$ 1.305,00",35,OS_ENTREGUES_DIA,21,"[11443, 9, 'R$ 1.305,00']",21/08/2025,suzano 1,suzano,ago_25.xlsx,11443
11479,TATY,Sim,15,OS_ENTREGUES_DIA,22,"[11479, 'TATY', 'Sim']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11479
11519,ARIANI,Sim,16,OS_ENTREGUES_DIA,22,"[11519, 'ARIANI', 'Sim']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11519
11521,ARIANI,Não,17,OS_ENTREGUES_DIA,22,"[11521, 'ARIANI', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11521
11529,TATY,Não,18,OS_ENTREGUES_DIA,22,"[11529, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11529
11546,ARIANI,Não,19,OS_ENTREGUES_DIA,22,"[11546, 'ARIANI', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11546
11577,TATY,Não,20,OS_ENTREGUES_DIA,22,"[11577, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11577
11579,TATY,Não,21,OS_ENTREGUES_DIA,22,"[11579, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11579
11581,TATY,Não,22,OS_ENTREGUES_DIA,22,"[11581, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11581
11582,TATY,Não,23,OS_ENTREGUES_DIA,22,"[11582, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11582
11604,ARIANI,Não,24,OS_ENTREGUES_DIA,22,"[11604, 'ARIANI', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11604
11614,ARIANI,Não,25,OS_ENTREGUES_DIA,22,"[11614, 'ARIANI', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11614
11652,ARIANI,Não,26,OS_ENTREGUES_DIA,22,"[11652, 'ARIANI', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11652
11653,TATY,Não,27,OS_ENTREGUES_DIA,22,"[11653, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11653
11656,TATY,Não,28,OS_ENTREGUES_DIA,22,"[11656, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11656
11660,TATY,Não,29,OS_ENTREGUES_DIA,22,"[11660, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11660
11661,TATY,Não,30,OS_ENTREGUES_DIA,22,"[11661, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11661
11667,TATY,Não,31,OS_ENTREGUES_DIA,22,"[11667, 'TATY', 'Não']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11667
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,22,"['OS', 'Parcelas', 'Valor Total']",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,OS
11479,8,2100,35,OS_ENTREGUES_DIA,22,"[11479, 8, 2100]",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11479
11519,4,239,36,OS_ENTREGUES_DIA,22,"[11519, 4, 239]",2025-08-22 00:00:00,suzano 1,suzano,ago_25.xlsx,11519
11451,ARIANI,Não,15,OS_ENTREGUES_DIA,23,"[11451, 'ARIANI', 'Não']",2025-08-23 00:00:00,suzano 1,suzano,ago_25.xlsx,11451
11557,ARIANI,Não,16,OS_ENTREGUES_DIA,23,"[11557, 'ARIANI', 'Não']",2025-08-23 00:00:00,suzano 1,suzano,ago_25.xlsx,11557
11572,ARIANI,Não,17,OS_ENTREGUES_DIA,23,"[11572, 'ARIANI', 'Não']",2025-08-23 00:00:00,suzano 1,suzano,ago_25.xlsx,11572
11580,TATY,Não,18,OS_ENTREGUES_DIA,23,"[11580, 'TATY', 'Não']",2025-08-23 00:00:00,suzano 1,suzano,ago_25.xlsx,11580
11668,TATY,Não,19,OS_ENTREGUES_DIA,23,"[11668, 'TATY', 'Não']",2025-08-23 00:00:00,suzano 1,suzano,ago_25.xlsx,11668
11669,TATY,Não,20,OS_ENTREGUES_DIA,23,"[11669, 'TATY', 'Não']",2025-08-23 00:00:00,suzano 1,suzano,ago_25.xlsx,11669
11095,ARIANI,Sim,15,OS_ENTREGUES_DIA,25,"[11095, 'ARIANI', 'Sim']",2025-08-25 00:00:00,suzano 1,suzano,ago_25.xlsx,11095
11518,ARIANI,Não,16,OS_ENTREGUES_DIA,25,"[11518, 'ARIANI', 'Não']",2025-08-25 00:00:00,suzano 1,suzano,ago_25.xlsx,11518
11520,ARIANI,Não,17,OS_ENTREGUES_DIA,25,"[11520, 'ARIANI', 'Não']",2025-08-25 00:00:00,suzano 1,suzano,ago_25.xlsx,11520
11547,ARIANI,Sim,18,OS_ENTREGUES_DIA,25,"[11547, 'ARIANI', 'Sim']",2025-08-25 00:00:00,suzano 1,suzano,ago_25.xlsx,11547
11593,TATY,Não,19,OS_ENTREGUES_DIA,25,"[11593, 'TATY', 'Não']",2025-08-25 00:00:00,suzano 1,suzano,ago_25.xlsx,11593
11647,TATY,Não,20,OS_ENTREGUES_DIA,25,"[11647, 'TATY', 'Não']",2025-08-25 00:00:00,suzano 1,suzano,ago_25.xlsx,11647
11651,ARIANI,Não,21,OS_ENTREGUES_DIA,25,"[11651, 'ARIANI', 'Não']",2025-08-25 00:00:00,suzano 1,suzano,ago_25.xlsx,11651
11536,TATY,Não,15,OS_ENTREGUES_DIA,26,"[11536, 'TATY', 'Não']",2025-08-26 00:00:00,suzano 1,suzano,ago_25.xlsx,11536
11555,ARIANI,Sim,16,OS_ENTREGUES_DIA,26,"[11555, 'ARIANI', 'Sim']",2025-08-26 00:00:00,suzano 1,suzano,ago_25.xlsx,11555
11630,TATY,Não,17,OS_ENTREGUES_DIA,26,"[11630, 'TATY', 'Não']",2025-08-26 00:00:00,suzano 1,suzano,ago_25.xlsx,11630
11631,TATY,Não,18,OS_ENTREGUES_DIA,26,"[11631, 'TATY', 'Não']",2025-08-26 00:00:00,suzano 1,suzano,ago_25.xlsx,11631
11651,ARIANI,Não,19,OS_ENTREGUES_DIA,26,"[11651, 'ARIANI', 'Não']",2025-08-26 00:00:00,suzano 1,suzano,ago_25.xlsx,11651
11689,TATY,Não,20,OS_ENTREGUES_DIA,26,"[11689, 'TATY', 'Não']",2025-08-26 00:00:00,suzano 1,suzano,ago_25.xlsx,11689
11539,TATY,Não,15,OS_ENTREGUES_DIA,27,"[11539, 'TATY', 'Não']",2025-08-27 00:00:00,suzano 1,suzano,ago_25.xlsx,11539
11540,TATY,Não,16,OS_ENTREGUES_DIA,27,"[11540, 'TATY', 'Não']",2025-08-27 00:00:00,suzano 1,suzano,ago_25.xlsx,11540
11594,TATY,Não,17,OS_ENTREGUES_DIA,27,"[11594, 'TATY', 'Não']",2025-08-27 00:00:00,suzano 1,suzano,ago_25.xlsx,11594
11649,TATY,Não,18,OS_ENTREGUES_DIA,27,"[11649, 'TATY', 'Não']",2025-08-27 00:00:00,suzano 1,suzano,ago_25.xlsx,11649
11654,TATY,Não,19,OS_ENTREGUES_DIA,27,"[11654, 'TATY', 'Não']",2025-08-27 00:00:00,suzano 1,suzano,ago_25.xlsx,11654
11679,ARIANI,Não,20,OS_ENTREGUES_DIA,27,"[11679, 'ARIANI', 'Não']",2025-08-27 00:00:00,suzano 1,suzano,ago_25.xlsx,11679
11693,ARIANI,Não,21,OS_ENTREGUES_DIA,27,"[11693, 'ARIANI', 'Não']",2025-08-27 00:00:00,suzano 1,suzano,ago_25.xlsx,11693
11701,TATY,Não,22,OS_ENTREGUES_DIA,27,"[11701, 'TATY', 'Não']",2025-08-27 00:00:00,suzano 1,suzano,ago_25.xlsx,11701
11535,TATY,Não,15,OS_ENTREGUES_DIA,28,"[11535, 'TATY', 'Não']",2025-08-28 00:00:00,suzano 1,suzano,ago_25.xlsx,11535
11645,TATY,Sim,16,OS_ENTREGUES_DIA,28,"[11645, 'TATY', 'Sim']",2025-08-28 00:00:00,suzano 1,suzano,ago_25.xlsx,11645
11702,ARIANI,Não,17,OS_ENTREGUES_DIA,28,"[11702, 'ARIANI', 'Não']",2025-08-28 00:00:00,suzano 1,suzano,ago_25.xlsx,11702
11605,TATY,Sim,18,OS_ENTREGUES_DIA,28,"[11605, 'TATY', 'Sim']",2025-08-28 00:00:00,suzano 1,suzano,ago_25.xlsx,11605
11398,TATY,Não,15,OS_ENTREGUES_DIA,29,"[11398, 'TATY', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11398
11525,TATY,Não,16,OS_ENTREGUES_DIA,29,"[11525, 'TATY', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11525
11526,TATY,Não,17,OS_ENTREGUES_DIA,29,"[11526, 'TATY', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11526
11543,ARIANI,Não,18,OS_ENTREGUES_DIA,29,"[11543, 'ARIANI', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11543
11551,ARIANI,Não,19,OS_ENTREGUES_DIA,29,"[11551, 'ARIANI', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11551
11571,ARIANI,Não,20,OS_ENTREGUES_DIA,29,"[11571, 'ARIANI', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11571
11607,ARIANI,Não,21,OS_ENTREGUES_DIA,29,"[11607, 'ARIANI', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11607
11617,TATY,Não,22,OS_ENTREGUES_DIA,29,"[11617, 'TATY', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11617
11641,ARIANI,Não,23,OS_ENTREGUES_DIA,29,"[11641, 'ARIANI', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11641
11672,TATY,Sim,24,OS_ENTREGUES_DIA,29,"[11672, 'TATY', 'Sim']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11672
11673,ARIANI,Não,25,OS_ENTREGUES_DIA,29,"[11673, 'ARIANI', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11673
11674,ARIANI,Não,26,OS_ENTREGUES_DIA,29,"[11674, 'ARIANI', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11674
11675,TATY,Não,27,OS_ENTREGUES_DIA,29,"[11675, 'TATY', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11675
11684,ARIANI,Não,28,OS_ENTREGUES_DIA,29,"[11684, 'ARIANI', 'Não']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,11684
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,29,"['OS', 'Parcelas', 'Valor Total']",2025-08-29 00:00:00,suzano 1,suzano,ago_25.xlsx,OS
11554,ARIANI,Não,15,OS_ENTREGUES_DIA,30,"[11554, 'ARIANI', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11554
11556,ARIANI,Não,16,OS_ENTREGUES_DIA,30,"[11556, 'ARIANI', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11556
11595,TATY,Não,17,OS_ENTREGUES_DIA,30,"[11595, 'TATY', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11595
11643,TATY,Não,18,OS_ENTREGUES_DIA,30,"[11643, 'TATY', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11643
11644,TATY,Não,19,OS_ENTREGUES_DIA,30,"[11644, 'TATY', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11644
11677,ARIANI,Não,20,OS_ENTREGUES_DIA,30,"[11677, 'ARIANI', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11677
11678,ARIANI,Não,21,OS_ENTREGUES_DIA,30,"[11678, 'ARIANI', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11678
11698,ARIANI,Não,22,OS_ENTREGUES_DIA,30,"[11698, 'ARIANI', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11698
11706,TATY,Não,23,OS_ENTREGUES_DIA,30,"[11706, 'TATY', 'Não']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,11706
OS,Parcelas,Valor Total,34,OS_ENTREGUES_DIA,30,"['OS', 'Parcelas', 'Valor Total']",2025-08-30 00:00:00,suzano 1,suzano,ago_25.xlsx,OS
8290,ZAINE,Não,15,OS_ENTREGUES_DIA,8,"[8290, 'ZAINE', 'Não']",2023-12-08 00:00:00,,suzano,dez_23.xlsx,8290
8314,ZAINE ,Não,16,OS_ENTREGUES_DIA,8,"[8314, 'ZAINE ', 'Não']",2023-12-08 00:00:00,,suzano,dez_23.xlsx,8314
8323,JOCI,Não,17,OS_ENTREGUES_DIA,8,"[8323, 'JOCI', 'Não']",2023-12-08 00:00:00,,suzano,dez_23.xlsx,8323
8662,JOCI,Não,18,OS_ENTREGUES_DIA,8,"[8662, 'JOCI', 'Não']",2023-12-08 00:00:00,,suzano,dez_23.xlsx,8662
8348,TATY ,Não,19,OS_ENTREGUES_DIA,8,"[8348, 'TATY ', 'Não']",2023-12-08 00:00:00,,suzano,dez_23.xlsx,8348
8156,ZAINE ,Não,20,OS_ENTREGUES_DIA,8,"[8156, 'ZAINE ', 'Não']",2023-12-08 00:00:00,,suzano,dez_23.xlsx,8156
8315,ZAINE ,Não,15,OS_ENTREGUES_DIA,9,"[8315, 'ZAINE ', 'Não']",2023-12-09 00:00:00,,suzano,dez_23.xlsx,8315
8343,JOCI ,Não,16,OS_ENTREGUES_DIA,9,"[8343, 'JOCI ', 'Não']",2023-12-09 00:00:00,,suzano,dez_23.xlsx,8343
8319,ZAINE ,Não,15,OS_ENTREGUES_DIA,12,"[8319, 'ZAINE ', 'Não']",2023-12-12 00:00:00,,suzano,dez_23.xlsx,8319
8349,JOCI ,Não,16,OS_ENTREGUES_DIA,12,"[8349, 'JOCI ', 'Não']",2023-12-12 00:00:00,,suzano,dez_23.xlsx,8349
8321,JOCI ,Sim,15,OS_ENTREGUES_DIA,15,"[8321, 'JOCI ', 'Sim']",2023-12-15 00:00:00,,suzano,dez_23.xlsx,8321
8345,TATI ,Não,15,OS_ENTREGUES_DIA,16,"[8345, 'TATI ', 'Não']",2023-12-16 00:00:00,,suzano,dez_23.xlsx,8345
8364,JOCI ,Sim,16,OS_ENTREGUES_DIA,16,"[8364, 'JOCI ', 'Sim']",2023-12-16 00:00:00,,suzano,dez_23.xlsx,8364
8365,WILLIAM ,Não,17,OS_ENTREGUES_DIA,16,"[8365, 'WILLIAM ', 'Não']",2023-12-16 00:00:00,,suzano,dez_23.xlsx,8365
8008,ZAINE ,Sim,15,OS_ENTREGUES_DIA,18,"[8008, 'ZAINE ', 'Sim']",2023-12-18 00:00:00,,suzano,dez_23.xlsx,8008
8336,JOCI ,Sim,16,OS_ENTREGUES_DIA,18,"[8336, 'JOCI ', 'Sim']",2023-12-18 00:00:00,,suzano,dez_23.xlsx,8336
8368,JOCI ,Não,17,OS_ENTREGUES_DIA,18,"[8368, 'JOCI ', 'Não']",2023-12-18 00:00:00,,suzano,dez_23.xlsx,8368
8339,TATI,Não,15,OS_ENTREGUES_DIA,19,"[8339, 'TATI', 'Não']",2023-12-19 00:00:00,,suzano,dez_23.xlsx,8339
83392,TATI,Não,16,OS_ENTREGUES_DIA,19,"[83392, 'TATI', 'Não']",2023-12-19 00:00:00,,suzano,dez_23.xlsx,83392
8226,SAMUEL ,Não,17,OS_ENTREGUES_DIA,19,"[8226, 'SAMUEL ', 'Não']",2023-12-19 00:00:00,,suzano,dez_23.xlsx,8226
82262,SAMUEL ,Não,18,OS_ENTREGUES_DIA,19,"[82262, 'SAMUEL ', 'Não']",2023-12-19 00:00:00,,suzano,dez_23.xlsx,82262
8351,WILLIAM,Não,19,OS_ENTREGUES_DIA,19,"[8351, 'WILLIAM', 'Não']",2023-12-19 00:00:00,,suzano,dez_23.xlsx,8351
8374,WILLIAM,Não,20,OS_ENTREGUES_DIA,19,"[8374, 'WILLIAM', 'Não']",2023-12-19 00:00:00,,suzano,dez_23.xlsx,8374
82952,JOCI ,Não,15,OS_ENTREGUES_DIA,20,"[82952, 'JOCI ', 'Não']",2023-12-20 00:00:00,,suzano,dez_23.xlsx,82952
8327,JOCI ,Não,16,OS_ENTREGUES_DIA,20,"[8327, 'JOCI ', 'Não']",2023-12-20 00:00:00,,suzano,dez_23.xlsx,8327
8355,JOCI ,Não,17,OS_ENTREGUES_DIA,20,"[8355, 'JOCI ', 'Não']",2023-12-20 00:00:00,,suzano,dez_23.xlsx,8355
8328,JOCI ,Não,18,OS_ENTREGUES_DIA,20,"[8328, 'JOCI ', 'Não']",2023-12-20 00:00:00,,suzano,dez_23.xlsx,8328
8281,Zaine ,Não,15,OS_ENTREGUES_DIA,21,"[8281, 'Zaine ', 'Não']",2023-12-21 00:00:00,,suzano,dez_23.xlsx,8281
8386,JOCI ,Não,16,OS_ENTREGUES_DIA,21,"[8386, 'JOCI ', 'Não']",2023-12-21 00:00:00,,suzano,dez_23.xlsx,8386
8326,JOCI ,Não,17,OS_ENTREGUES_DIA,21,"[8326, 'JOCI ', 'Não']",2023-12-21 00:00:00,,suzano,dez_23.xlsx,8326
8373,WILLIAM ,Não,18,OS_ENTREGUES_DIA,21,"[8373, 'WILLIAM ', 'Não']",2023-12-21 00:00:00,,suzano,dez_23.xlsx,8373
8385,JOCI,Não,15,OS_ENTREGUES_DIA,22,"[8385, 'JOCI', 'Não']",2023-12-22 00:00:00,,suzano,dez_23.xlsx,8385
82492,JOCI ,Não,16,OS_ENTREGUES_DIA,22,"[82492, 'JOCI ', 'Não']",2023-12-22 00:00:00,,suzano,dez_23.xlsx,82492
8344,TATI,Sim,17,OS_ENTREGUES_DIA,22,"[8344, 'TATI', 'Sim']",2023-12-22 00:00:00,,suzano,dez_23.xlsx,8344
8333,JOCI ,Não,18,OS_ENTREGUES_DIA,22,"[8333, 'JOCI ', 'Não']",2023-12-22 00:00:00,,suzano,dez_23.xlsx,8333
8344,TATI ,Sim,19,OS_ENTREGUES_DIA,22,"[8344, 'TATI ', 'Sim']",2023-12-22 00:00:00,,suzano,dez_23.xlsx,8344
8354,JOCI ,Não,15,OS_ENTREGUES_DIA,23,"[8354, 'JOCI ', 'Não']",2023-12-23 00:00:00,,suzano,dez_23.xlsx,8354
